ts_code,trade_date,industry,market,method,direction,split,close,level,atr,signal_volume_ratio,retained_3d,win_before_loss,return_5d,return_20d,mfe_20d_atr,mae_20d_atr,confirmed_return_5d,confirmed_return_20d,confirmed_win_before_loss
000001.SZ,2021-03-19,银行,主板,volume_candle,down,train,16.35282325744629,16.776222229003906,0.7441450119018554,1.262334506794573,True,False,-0.03273075021440852,-0.03321922709381098,0.7085367719750258,-1.7606010873356994,-0.07208957520300419,-0.11933754318521173,False
000001.SZ,2021-04-19,银行,主板,volume_candle,up,train,16.89605140686035,16.776222229003906,0.5200634002685547,1.5833088554582126,True,True,0.0846335968008658,0.13509498388929742,4.86895911803215,-0.3532969269757906,0.026544776869170894,0.0789116194724313,True
000001.SZ,2021-04-21,银行,主板,crossing_density,up,train,18.381946563720703,17.674757347106947,0.5168680191040039,2.4532368417859245,True,True,0.014776236081097904,0.02844782127690837,2.024254237369445,-0.35909009892330906,0.024411552109857126,0.08914058584852502,True
000001.SZ,2021-05-25,银行,主板,crossing_density,up,train,19.806638717651367,19.34164695739744,0.5823654174804688,1.6887714025915128,True,False,-0.0276422778320099,-0.059349602186283046,0.7742284342829594,-3.5807979112244173,0.0016327327823850712,-0.07020402874831877,False
000001.SZ,2021-07-02,银行,主板,volume_candle,down,train,17.56027603149414,17.814748764038086,0.5978225708007813,1.8148583526428466,False,False,0.024759298775818617,0.18890416288588174,6.154880241660689,-1.6700315731171624,0.07937919646753477,0.21019962353259547,True
000001.SZ,2021-07-02,银行,主板,crossing_density,down,train,17.56027603149414,18.195325813293454,0.5978225708007813,1.8148583526428466,True,False,0.024759298775818617,0.18890416288588174,6.154880241660689,-1.6700315731171624,0.07937919646753477,0.21019962353259547,True
000001.SZ,2021-07-15,银行,主板,volume_candle,up,train,17.407299041748047,16.776222229003906,0.6690787315368653,1.3132220437736861,False,False,-0.057354358841861464,-0.08001862281867256,0.24067109106175932,-5.342955235747204,-0.13786412992104524,-0.04514570486711733,False
000001.SZ,2021-07-26,银行,主板,donchian,down,train,15.136780738830566,15.825569152832031,0.6513649940490722,1.843816478855133,True,True,0.04202124928293827,-0.0265957202166196,2.0024708432155105,-2.9666238510161778,0.01559017092193593,-0.02783968514703039,False
000001.SZ,2021-08-20,银行,主板,crossing_density,down,train,15.635972023010254,15.851268343925472,0.6408974647521972,1.7162719179081645,True,True,0.053038134537484516,0.045828902494921664,3.027638510619397,-1.9723637214248122,0.06680595121203947,0.09446767399033595,True
000001.SZ,2021-08-30,银行,主板,volume_candle,down,train,14.267220497131348,14.515387535095215,0.6469361305236816,1.3575802025765047,False,False,-0.04119646276319311,-0.02426634822310958,0.8836333183315037,-4.069697625912548,-0.03260880830566504,-0.05434777780688882,False
000001.SZ,2021-09-07,银行,主板,volume_candle,up,train,15.491044998168945,15.258333206176758,0.675921630859375,1.4233589487346034,True,True,0.006756840781854345,-0.001559266214047672,2.084575887415006,-2.59678376962878,-0.09917339239296663,-0.04861444529500125,False
000001.SZ,2021-11-11,银行,主板,volume_candle,up,train,14.774465560913086,14.39604377746582,0.508450698852539,2.1089695620515188,True,False,-0.029972921770057726,0.01907353078817331,1.1243025404520912,-1.5835342151877938,-0.018660878231250733,-0.0351261945880339,False
000001.SZ,2021-11-11,银行,主板,crossing_density,up,train,14.774465560913086,14.58535490036011,0.508450698852539,2.1089695620515188,True,False,-0.029972921770057726,0.01907353078817331,1.1243025404520912,-1.5835342151877938,-0.018660878231250733,-0.0351261945880339,False
000001.SZ,2021-12-14,银行,主板,volume_candle,down,train,14.154500961303711,14.515387535095215,0.3502391815185547,2.036656598666561,True,True,-0.000568788585419755,0.03299209611597309,3.2183942160759194,-0.39080207508514575,0.014797999167701859,0.07683555748031146,True
000001.SZ,2021-12-14,银行,主板,crossing_density,down,train,14.154500961303711,14.308484745025634,0.3502391815185547,2.036656598666561,True,True,-0.000568788585419755,0.03299209611597309,3.2183942160759194,-0.39080207508514575,0.014797999167701859,0.07683555748031146,True
000001.SZ,2021-12-29,银行,主板,donchian,down,train,13.486227989196777,13.695566177368164,0.3156177043914795,1.361308345018363,True,False,-0.022089569336982695,0.026865709637739266,1.6071411574859762,-2.0663265036335643,-0.04501807313589268,-0.01020408235812953,False
000001.SZ,2022-01-12,银行,主板,crossing_density,down,train,13.687514305114746,13.776886062622069,0.2677117347717285,1.3322536520331947,True,True,0.029411807740294837,0.03470583558887963,3.5488701930526965,-1.684210488817706,-0.060419339241910786,-0.017879158692603925,False
000001.SZ,2022-01-28,银行,主板,donchian,down,train,12.745491027832031,12.978985786437988,0.3647322177886963,1.2553267887502717,False,False,-0.0802275201921252,0.03158556893815734,1.2141264682169106,-3.3333320259710137,0.026690359832580723,0.17912214684587535,False
000001.SZ,2022-03-04,银行,主板,donchian,down,train,12.342917442321777,12.576410293579102,0.3172285556793213,0.9797096235467382,True,True,0.028049632192019947,-0.027397284617709072,5.355322185587497,-1.1675115534668667,-0.033959568120000005,-0.18497104978526324,False
000001.SZ,2022-03-10,银行,主板,volume_candle,up,train,11.73100471496582,11.59412956237793,0.3466163158416748,2.3501977151499553,False,False,-0.008236097505456952,0.1015785900974322,4.85481844929015,-2.462251366096163,0.10964910913583847,0.1725146457063793,True
000001.SZ,2022-03-15,银行,主板,volume_candle,down,train,11.014423370361328,11.143247604370117,0.3816402435302734,1.6975483221657224,False,False,-0.10964910913583847,-0.1725146457063793,0.3586496835914346,-6.286917247990148,-0.019047582212759373,-0.07551026525381044,False
000001.SZ,2022-03-15,银行,主板,crossing_density,down,train,11.014423370361328,11.311926746368409,0.3816402435302734,1.6975483221657224,False,False,-0.10964910913583847,-0.1725146457063793,0.3586496835914346,-6.286917247990148,-0.019047582212759373,-0.07551026525381044,False
000001.SZ,2022-04-25,银行,主板,crossing_density,down,train,11.956446647644043,12.644285979270947,0.40821013450622556,1.5164555469430514,True,False,-0.03164986113773183,0.044444460396914964,1.5384636949850523,-2.1301779848044347,0.06773168138110064,0.09520769868270185,True
000001.SZ,2022-06-13,银行,主板,crossing_density,down,train,11.199606895446777,11.301217422485351,0.23470039367675782,1.6019238679204062,False,False,-0.030913075580746296,-0.039539958610784964,0.6861039279775962,-4.665531903135783,0.016620408862336955,0.0740996543706981,False
000001.SZ,2022-06-15,银行,主板,volume_candle,up,train,11.867879867553711,11.553873062133789,0.24275193214416504,3.301568046697995,False,False,-0.044776137393492066,-0.05223878678027516,1.7578817952191734,-2.819235271250906,0.01046026607975059,-0.06624818664024157,True
000001.SZ,2022-06-22,银行,主板,volume_candle,down,train,11.336482048034668,11.384791374206543,0.2741528511047363,0.847041481212277,False,False,-0.039772820478696236,0.049005553301490035,2.555062248212945,-3.4948643354561053,-0.031055863049330057,0.09932953550592605,False
000001.SZ,2022-06-30,银行,主板,crossing_density,up,train,12.061115264892578,11.961761479377746,0.2689194202423096,1.1712934605427998,True,False,-0.0373831856988015,-0.12471325206396844,0.8682668017105319,-6.385879688611826,-0.03286386654864859,-0.1629350666807119,False
000001.SZ,2022-07-13,银行,主板,crossing_density,down,train,11.247916221618652,11.420701999664303,0.2773734569549561,1.907364118991504,True,True,0.04151744551073211,0.12118545449304097,5.268860293112722,0.7547160080475259,0.025338741856652303,0.07931770586660714,True
000001.SZ,2022-07-21,银行,主板,donchian,down,train,10.474974632263184,10.636004447937012,0.25442657470703123,1.7341744503023744,True,True,-0.00782433631617896,0.04147141332690929,2.7060868352714693,-0.4832119874535957,0.050348554715537785,0.044151826158493335,True
000001.SZ,2022-09-29,银行,主板,crossing_density,down,train,9.720903396606445,9.760963778495789,0.23154764175415038,0.9246856614274217,True,True,0.04384483002531314,0.11973013917445774,5.8053100698407265,-0.35398543546765526,-0.0,0.05487794371953458,True
000001.SZ,2022-10-10,银行,主板,donchian,down,train,9.4012451171875,9.679922103881836,0.22990846633911133,1.0283343846285977,True,True,-0.0008717863403233661,0.05143853875868343,4.456328177984997,-0.6060607317594208,0.012345643544231844,0.04144614034344285,False
000001.SZ,2022-11-03,银行,主板,crossing_density,down,train,8.557018280029297,8.587119262218476,0.2004016399383545,1.0173878250461739,False,False,-0.04118778728861949,-0.2547893138775421,0.20449579523009703,-13.169720517178488,-0.10691234158278884,-0.23778796061365814,False
000001.SZ,2022-11-29,银行,主板,volume_candle,up,train,10.6470947265625,10.30284595489502,0.2946598052978516,3.478824063126359,True,True,0.03387220035885852,0.0092378483966018,2.114047431945554,-0.8901257455339169,0.06201550527436028,0.020154980586612803,True
000001.SZ,2022-11-29,银行,主板,crossing_density,up,train,10.6470947265625,10.129923381805407,0.2946598052978516,3.478824063126359,True,True,0.03387220035885852,0.0092378483966018,2.114047431945554,-0.8901257455339169,0.06201550527436028,0.020154980586612803,True
000001.SZ,2022-12-20,银行,主板,volume_candle,down,train,10.458578109741211,10.57332706451416,0.3926065444946289,0.5662853096403849,False,False,-0.027429432639828555,-0.1841691519369606,0.10438503120644349,-5.2609589343899525,-0.013867448665000115,-0.16718029081653651,False
000001.SZ,2022-12-27,银行,主板,volume_candle,up,train,10.745450973510742,10.679880142211914,0.37006635665893556,0.6202539972046872,True,True,0.09229600169408769,0.12128151408547572,5.825029049638093,-0.5758593062052192,0.1246201502794686,0.06382987188598377,True
000001.SZ,2023-01-03,银行,主板,crossing_density,up,train,11.286413192749023,11.020521869659419,0.3147409915924072,2.154760518591703,True,True,0.048656395932558105,0.03195342629979625,5.1302026165209,-0.3645882334582766,0.022571713167068852,-0.043775680061019395,True
000001.SZ,2023-01-13,银行,主板,donchian,up,train,12.253583908081055,12.20440673828125,0.32498650550842284,0.9247800271226417,True,False,0.012040177404700536,-0.10167218546396573,1.9924345543170154,-3.833539653443839,-0.02713423334667553,-0.07213756993317433,False
000001.SZ,2023-03-01,银行,主板,crossing_density,up,train,11.614266395568848,11.510070574283585,0.28728327751159666,1.1282546926541628,False,False,-0.04516579749411276,-0.11573739200280231,0.7703302053008856,-4.878738049122896,-0.057761812615502506,-0.08519863790383564,False
000001.SZ,2023-03-16,银行,主板,volume_candle,down,train,10.507756233215332,10.57332706451416,0.28400464057922364,0.8644345807858862,True,False,-0.006240231486485781,0.010140421545080769,1.500719693338274,-0.6349184495859559,0.004724304414291947,-0.011811035885693988,False
000001.SZ,2023-04-19,银行,主板,volume_candle,down,train,10.532344818115234,10.597916603088379,0.19384412765502929,1.1746307775200215,True,True,0.05680931230851527,0.03657581643692431,3.6363618473454977,-3.171253806080184,-0.05206610974217196,0.014049594326582149,False
000001.SZ,2023-04-21,银行,主板,crossing_density,down,train,10.245471954345703,10.322785260677335,0.19630303382873535,1.0571454117783252,True,True,-0.004000034999026347,0.03920002650990084,2.1294348753258925,-4.592908086017859,-0.09900990384161235,0.011551121847856893,False
000001.SZ,2023-05-08,银行,主板,volume_candle,up,train,10.917574882507324,10.655290603637695,0.2508091449737549,2.4341796409304934,False,False,-0.036786724420455164,-0.10585751613810279,0.9150338726453934,-5.9477829116387175,-0.02801557484251127,-0.05681103270528587,False
000001.SZ,2023-05-08,银行,主板,crossing_density,up,train,10.917574882507324,10.868723468780516,0.2508091449737549,2.4341796409304934,False,False,-0.036786724420455164,-0.10585751613810279,0.9150338726453934,-5.9477829116387175,-0.02801557484251127,-0.05681103270528587,False
000001.SZ,2023-05-31,银行,主板,donchian,down,train,9.507798194885254,9.67172622680664,0.2651528358459473,1.0914817054875436,False,False,-0.02930845408900562,0.008302498914455225,0.5510319102523478,-1.8546438209291056,0.010075458721422126,0.024652063391578438,False
000001.SZ,2023-06-09,银行,主板,crossing_density,down,train,9.737278938293457,9.774367487430569,0.19917197227478028,1.6704885504585225,True,False,-0.0028166718689415227,0.03339860417107199,1.8857493489849864,-0.5592564315638796,0.010462189546564526,0.0008718408765625574,False
000001.SZ,2023-07-17,银行,主板,crossing_density,down,train,9.4960298538208,9.541535892486571,0.12846097946166993,0.9327788050660438,True,False,0.004420873149562854,-0.03183018624811185,0.5882357308143734,-7.973839857284016,-0.037985926708429485,-0.022084841109552,False
000001.SZ,2023-07-25,银行,主板,volume_candle,up,train,9.84027099609375,9.794671058654785,0.11754603385925293,3.596517591039578,True,False,0.03754262341601389,-0.029863527536393653,5.785700406349552,-2.9285645033769163,0.0032627405260130526,-0.08401309024432524,False
000001.SZ,2023-08-01,银行,主板,volume_candle,down,train,10.209700584411621,10.327247619628906,0.15616827011108397,1.1476898599027643,False,False,0.004934124952933772,0.06990123997176445,5.9677333663909895,-1.9892424198937066,0.033333382584239346,0.07967491446964536,True
000001.SZ,2023-10-11,银行,主板,donchian,down,train,9.21895694732666,9.252541542053223,0.10411195755004883,1.1499872833255174,True,False,0.0027322446767935604,0.0437159148286963,5.483876877473795,-1.4516168922948118,0.0463215975671164,0.06902815987597066,True
000001.SZ,2023-10-19,银行,主板,crossing_density,down,train,8.899904251098633,9.124626300334931,0.10159316062927246,1.8442041612917315,True,True,0.01792455519186953,0.03396231510038439,3.1405032378765614,-0.7437940112543023,0.008530818545583463,0.0255924556367505,True
000001.SZ,2023-11-13,银行,主板,donchian,down,train,8.606039047241211,8.639622688293457,0.12132444381713867,1.016893492884121,True,False,0.005853667617972569,0.087804848047769,7.750843238254994,-1.3840740964911384,0.008789187071463811,0.10644542233953413,True
000001.SZ,2023-11-16,银行,主板,crossing_density,down,train,8.59764289855957,8.624930398464203,0.12594227790832518,1.1551488939398933,False,True,0.008789187071463811,0.10644542233953413,7.39998205361879,-0.733333055681866,0.03210121697170698,0.1147859487953039,True
000001.SZ,2023-12-20,银行,主板,donchian,down,train,7.581710338592529,7.615294456481934,0.12510251998901367,0.8483422658375368,False,False,-0.009966730186586892,-0.018826101812962293,0.26845276891587483,-3.020132718908061,-0.0021763438584980754,0.003264361292485085,False
000001.SZ,2023-12-28,银行,主板,crossing_density,up,train,7.934347629547119,7.766320884227752,0.12468266487121582,2.0968747941045947,False,False,-0.019047469661558458,0.01798950727763815,1.4814870056237894,-3.2996594366267207,-0.011956479198465764,0.028260914924033376,False
000001.SZ,2024-01-30,银行,主板,volume_candle,down,test,7.976328372955322,8.135854721069336,0.16246538162231444,1.1752949901134049,True,True,-0.018947458785563143,-0.08736850229259208,2.2222205916623476,-8.992238665440226,-0.05825239030663765,-0.1294497834657633,False
000001.SZ,2024-02-06,银行,主板,volume_candle,up,test,8.127459526062012,8.077082633972168,0.17463979721069336,1.4036174107125596,True,True,0.11570242115382778,0.06714874542066829,7.499987713183099,-0.9615389866161068,0.0733943743167973,0.07441385962781433,True
000001.SZ,2024-02-06,银行,主板,crossing_density,up,test,8.127459526062012,8.011928730010986,0.17463979721069336,1.4036174107125596,True,True,0.11570242115382778,0.06714874542066829,7.499987713183099,-0.9615389866161068,0.0733943743167973,0.07441385962781433,True
000001.SZ,2024-03-13,银行,主板,volume_candle,down,test,8.673208236694336,8.715188980102539,0.21703996658325195,0.7965978836736911,False,False,-0.011616558458623194,0.02613739397733883,1.121859331259071,-1.624757396096104,0.013282752487714156,-0.007590144278693867,False
000001.SZ,2024-03-15,银行,主板,volume_candle,up,test,8.899904251098633,8.824338912963867,0.21074287891387938,1.723846534903395,False,False,-0.022641650555826676,-0.03018872453367505,0.31872578470646146,-2.2310804929452304,0.007655514873917912,0.02296654462175396,False
000001.SZ,2024-03-15,银行,主板,crossing_density,up,test,8.899904251098633,8.850617434978483,0.21074287891387938,1.723846534903395,False,False,-0.022641650555826676,-0.03018872453367505,0.31872578470646146,-2.2310804929452304,0.007655514873917912,0.02296654462175396,False
000001.SZ,2024-04-17,银行,主板,volume_candle,up,test,8.916696548461914,8.824338912963867,0.1313995361328125,1.9092680353731966,False,True,-0.00847469591438732,0.07156308871366068,5.814690410386232,-1.0862708154307081,0.029523965606486735,0.08571431662174644,True
000001.SZ,2024-04-17,银行,主板,crossing_density,up,test,8.916696548461914,8.821756820678708,0.1313995361328125,1.9092680353731966,False,True,-0.00847469591438732,0.07156308871366068,5.814690410386232,-1.0862708154307081,0.029523965606486735,0.08571431662174644,True
000001.SZ,2024-05-17,银行,主板,donchian,up,test,9.588386535644531,9.437255859375,0.19059224128723146,1.7708927215206056,True,False,-0.0096321400352809,-0.05241456464951,1.4096940987623494,-3.15608996627228,-0.025951499635270547,-0.06852471670586457,False
000001.SZ,2024-05-27,银行,主板,volume_candle,up,test,9.663951873779297,9.63036823272705,0.17967710494995118,0.8839142523881977,False,False,-0.046046889747042186,-0.06168805536706978,0.32710367182204725,-4.319113442258198,-0.01978420297459671,-0.02203741294845485,False
000001.SZ,2024-05-27,银行,主板,crossing_density,up,test,9.663951873779297,9.630787682533267,0.17967710494995118,0.8839142523881977,False,False,-0.046046889747042186,-0.06168805536706978,0.32710367182204725,-4.319113442258198,-0.01978420297459671,-0.02203741294845485,False
000001.SZ,2024-07-01,银行,主板,crossing_density,up,test,9.310667037963867,9.23024466037751,0.13265867233276368,1.388866104306476,False,False,-0.0405796736270686,-0.023188399562345086,0.8815501065040433,-3.390581203671819,-0.012670531564891174,0.0009746801188297294,False
000001.SZ,2024-07-31,银行,主板,crossing_density,up,test,9.238700866699219,9.17471739053726,0.14258379936218263,1.166280612798406,False,False,-0.03310613286427433,0.005842283029229511,1.7665580116908606,-2.5236581244258325,-0.003980080504567551,0.005970068014007124,False
000001.SZ,2024-09-09,银行,主板,crossing_density,down,test,8.86087703704834,8.985121955871577,0.13223857879638673,1.7418884382606143,True,False,0.00812178873081637,-0.2511449685797569,1.6326583596683162,-24.353717163004767,-0.030800729944962413,-0.23904630857741926,False
000001.SZ,2024-09-11,银行,主板,volume_candle,down,test,8.680959701538086,8.715188980102539,0.14123430252075195,1.0948960033828175,False,False,-0.02590675282769417,-0.27495774305624976,0.25477582280010996,-24.076433422082733,-0.07471841148301062,-0.24047116264267143,False
000001.SZ,2024-09-24,银行,主板,crossing_density,up,test,9.328659057617188,9.194813787937164,0.14573216438293457,1.854998469266387,True,True,0.24204441551091582,0.13716544017220533,18.88889070667245,0.4938248983631768,0.04871655886963633,0.022767107821754173,True
000001.SZ,2024-09-26,银行,主板,donchian,up,test,10.030332565307617,9.857063293457031,0.16147489547729493,3.1415894149770427,True,True,0.09793977047541236,0.04295119231959177,12.701946093373028,-0.6685262761880406,-0.055879036400031556,-0.07571344852108408,False
000001.SZ,2024-09-26,银行,主板,volume_candle,up,test,10.030332565307617,9.46359634399414,0.16147489547729493,3.1415894149770427,True,True,0.09793977047541236,0.04295119231959177,12.701946093373028,-0.6685262761880406,-0.055879036400031556,-0.07571344852108408,False
000001.SZ,2024-12-13,银行,主板,volume_candle,down,test,10.626614570617676,10.690961837768555,0.18523006439208983,1.0158311069211068,False,False,-0.005190251330611018,0.031142046447337868,2.3821409705510748,-2.2828760867393854,-0.023175966582495988,0.006866962955997202,False
000001.SZ,2024-12-13,银行,主板,crossing_density,down,test,10.626614570617676,10.77279942512513,0.18523006439208983,1.0158311069211068,True,False,-0.005190251330611018,0.031142046447337868,2.3821409705510748,-2.2828760867393854,-0.023175966582495988,0.006866962955997202,False
000001.SZ,2025-01-23,银行,主板,volume_candle,up,test,10.405991554260254,10.273219108581543,0.1843111038208008,1.412681307579046,True,True,0.005300384283588366,0.01855120752257733,3.1920190081763717,-0.4987524849403045,0.004397486821910324,0.025505697297975027,True
000001.SZ,2025-02-19,银行,主板,volume_candle,down,test,10.764501571655273,10.810464859008789,0.15719280242919922,1.043699599195253,True,False,0.016225440088140752,0.016225440088140752,1.578949284286829,-1.695907142328455,0.006902601477121295,0.018119127476227903,False
000001.SZ,2025-03-12,银行,主板,crossing_density,up,test,10.89319896697998,10.767719054222097,0.12685747146606446,1.8288195270529932,False,False,-0.02784821718338626,-0.0801689004895404,1.0869442646465146,-9.927544566707036,-0.010434753270124109,-0.04782608028866453,False
000001.SZ,2025-03-17,银行,主板,crossing_density,down,test,10.571457862854004,10.621788275241862,0.13880772590637208,4.162023845269193,True,True,0.010434753270124109,0.04782608028866453,6.754970527401323,-0.7284759339459272,0.008703121178163742,0.026979856233720012,True
000001.SZ,2025-04-07,银行,主板,donchian,down,test,9.836051940917969,10.185370445251465,0.11996297836303711,2.0965910213451138,True,False,-0.021495372047367844,-0.03551409716334786,0.306518070153263,-3.7547887237728186,-0.014679016963574432,-0.0357798837495944,False
000001.SZ,2025-04-07,银行,主板,volume_candle,down,test,9.836051940917969,10.210248947143555,0.11996297836303711,2.0965910213451138,True,False,-0.021495372047367844,-0.03551409716334786,0.306518070153263,-3.7547887237728186,-0.014679016963574432,-0.0357798837495944,False
