variant,label,signals,taken,win_pct,mean_pct,median_pct,beat_hold_pct,open_end,exposure_pct,total_pct,cagr_pct,vol_pct,mdd_pct,calmar,sharpe_like,rand_p10,rand_med,rand_p90
f1_pos5_novol,贪恐只看当天 × 5 仓 · 不看量能,1535,25,54.65798045602605,10.550317536263382,1.725278477707115,38.697068403908794,518,95.98214285714286,109.56568829742568,22.216144292535223,25.45000737741228,-22.86632139086987,0.9715661698608744,0.8729327250511048,72.83287448376181,125.45126138901979,208.274820196492
f1_pos5_vol0.0,贪恐只看当天 × 5 仓 · 放量 z>0,576,24,54.6875,11.821984939795986,1.803704662018768,36.97916666666667,190,96.42857142857143,37.05118028582235,8.922318869874047,23.586295082881474,-29.277092921795557,0.3047542627851469,0.37828403479738165,33.851005483352026,66.90471613316613,104.97759213056024
f1_pos5_vol0.5,贪恐只看当天 × 5 仓 · 放量 z>0.5,371,24,53.09973045822103,6.896813382328612,0.8662112642465747,37.46630727762803,126,96.42857142857143,82.0271247865282,17.635396517003787,25.15294644957777,-23.582604901530622,0.7478137631801297,0.7011264685175611,55.62158774393144,79.79713410152789,110.82936671763446
f1_pos5_vol1.0,贪恐只看当天 × 5 仓 · 放量 z>1,225,24,51.11111111111111,4.672976153320484,0.26776003740327514,38.666666666666664,71,96.42857142857143,41.29231858682947,9.82617685312408,23.31950193095048,-37.295671118934294,0.2634669536254978,0.421371643451888,46.20080499698662,60.41475317122058,78.54097057645397
f1_pos5_vol1.5,贪恐只看当天 × 5 仓 · 放量 z>1.5,143,24,48.25174825174825,0.26610926127651385,-0.22688736317079128,40.55944055944056,42,96.42857142857143,-9.785706140201732,-2.75382040286829,19.81034574808134,-36.55740066775057,-0.07532867087286095,-0.1390092044776655,-3.5868657717967323,9.431349898117736,44.70752648473204
f1_pos5_vol2.0,贪恐只看当天 × 5 仓 · 放量 z>2,88,23,45.45454545454545,-1.206600050797696,-1.8844566479217173,40.909090909090914,29,96.42857142857143,-24.969318999926806,-7.493976981705453,21.770307844203195,-40.14901595581074,-0.1866540636999312,-0.344229261034583,-17.12282918526786,-5.562200907390846,7.388046604324772
f1_pos10_novol,贪恐只看当天 × 10 仓 · 不看量能,1535,52,54.65798045602605,10.550317536263382,1.725278477707115,38.697068403908794,518,96.42857142857143,107.10283706518346,21.82499923244332,24.948135507036994,-24.603002802256757,0.8870868083810234,0.8748148424272929,63.72562954545251,88.82866305635555,125.99289940915219
f1_pos10_vol0.0,贪恐只看当天 × 10 仓 · 放量 z>0,576,52,54.6875,11.821984939795986,1.803704662018768,36.97916666666667,190,96.42857142857143,34.40597625902142,8.348210251698806,22.626284347631266,-22.317340261756836,0.37406833223779645,0.3689607238836268,24.33933262061427,48.441003609538356,82.97379674840772
f1_pos10_vol0.5,贪恐只看当天 × 10 仓 · 放量 z>0.5,371,50,53.09973045822103,6.896813382328612,0.8662112642465747,37.46630727762803,126,96.42857142857143,28.42019787894077,7.017995416019507,23.10961218983721,-27.85040381755821,0.25198900030293386,0.30368295921061683,38.083119978881875,52.029374791144555,70.27990166837326
f1_pos10_vol1.0,贪恐只看当天 × 10 仓 · 放量 z>1,225,48,51.11111111111111,4.672976153320484,0.26776003740327514,38.666666666666664,71,96.42857142857143,6.2929917582808415,1.6686240888278636,20.477422794749796,-31.26119386447501,0.05337685105891223,0.08148603979870368,12.14560305809127,25.918682592577902,46.6880144550415
f1_pos10_vol1.5,贪恐只看当天 × 10 仓 · 放量 z>1.5,143,45,48.25174825174825,0.26610926127651385,-0.22688736317079128,40.55944055944056,42,96.42857142857143,5.852475845989202,1.5541984017346078,20.802416761955943,-27.283956684503064,0.05696382015653076,0.07471239613740316,-14.133832626324438,-1.0448685678257075,10.454170781397142
f1_pos10_vol2.0,贪恐只看当天 × 10 仓 · 放量 z>2,88,45,45.45454545454545,-1.206600050797696,-1.8844566479217173,40.909090909090914,29,96.42857142857143,-13.849515879828722,-3.961668773181337,21.906413847222105,-34.41106898688741,-0.11512774493262504,-0.1808451534244938,-13.811430859139339,-10.937356393479147,-6.008002985125616
f5_pos5_novol,贪恐回看5天 × 5 仓 · 不看量能,4407,33,48.33219877467665,5.995075287409602,-0.7734725343500171,40.61719990923531,966,99.77678571428571,89.15109836190705,18.866363004371145,30.344762038808508,-47.653722860576444,0.39590533271806855,0.6217337601870987,-4.432606701746444,38.291232362320436,107.49533830872933
f5_pos5_vol0.0,贪恐回看5天 × 5 仓 · 放量 z>0,1958,30,46.47599591419816,5.3336026400240195,-1.8285481938326464,38.764044943820224,360,99.77678571428571,84.03386363171809,17.98564651641559,27.916802916200535,-46.11583020938183,0.39001025102995057,0.6442588204102072,38.308862367079,77.72645242991851,147.44084540142984
f5_pos5_vol0.5,贪恐回看5天 × 5 仓 · 放量 z>0.5,1352,28,45.78402366863905,3.295860190682158,-1.9152464835471728,37.573964497041416,242,99.77678571428571,103.49228058066129,21.245403148152885,27.583413410694497,-26.819209078562157,0.7921711295034173,0.7702238599634565,66.85151133419333,122.10376907432435,175.9406820896949
f5_pos5_vol1.0,贪恐回看5天 × 5 仓 · 放量 z>1,890,27,45.056179775280896,2.0943901302606123,-2.171521735496934,38.08988764044944,158,99.77678571428571,68.0858449165085,15.121012979726123,26.26333400742275,-21.05251527760139,0.7182520843869886,0.5757461324389548,49.45522372352422,77.93055126321029,129.01756067600667
f5_pos5_vol1.5,贪恐回看5天 × 5 仓 · 放量 z>1.5,575,27,46.08695652173913,1.5960108998261318,-2.158682924363009,38.608695652173914,107,99.77678571428571,-2.2881551956993373,-0.6256948345985225,22.90434658908867,-26.54344804847739,-0.02357247760184699,-0.027317733433906175,-10.745277910496165,7.435929857192369,35.99879463914826
f5_pos5_vol2.0,贪恐回看5天 × 5 仓 · 放量 z>2,361,23,47.091412742382275,2.734809270142829,-1.8427628745409153,37.95013850415512,70,95.42410714285714,-8.927839643114089,-2.503935421233716,23.441474977467234,-28.782263642769344,-0.0869957781052691,-0.10681646200337593,-20.465075741717833,-7.340700876067685,22.12682212371093
f5_pos10_novol,贪恐回看5天 × 10 仓 · 不看量能,4407,65,48.33219877467665,5.995075287409602,-0.7734725343500171,40.61719990923531,966,99.77678571428571,66.91223520134054,14.902499675574044,29.156936927908717,-48.26518791437847,0.3087629059273693,0.5111133488548835,9.238334697939909,37.55875559738511,90.0157579276856
f5_pos10_vol0.0,贪恐回看5天 × 10 仓 · 放量 z>0,1958,61,46.47599591419816,5.3336026400240195,-1.8285481938326464,38.764044943820224,360,99.77678571428571,100.44619421496144,20.7505624929722,23.320421862846697,-22.217444548681964,0.9339761126669816,0.8898021920448743,70.0226341137149,99.41772334337324,148.64716762038066
f5_pos10_vol0.5,贪恐回看5天 × 10 仓 · 放量 z>0.5,1352,58,45.78402366863905,3.295860190682158,-1.9152464835471728,37.573964497041416,242,99.77678571428571,93.40031498639301,19.584582661951778,25.277831545620614,-19.93117316341072,0.9826106321681451,0.7747730507107049,70.46737566974623,105.99679898080865,142.57083608438225
f5_pos10_vol1.0,贪恐回看5天 × 10 仓 · 放量 z>1,890,59,45.056179775280896,2.0943901302606123,-2.171521735496934,38.08988764044944,158,99.77678571428571,52.67599918925896,12.158176150102262,22.451580560556053,-19.483117681477534,0.6240364786001861,0.541528740807776,20.57226262511196,43.72338276236458,71.23186518622843
f5_pos10_vol1.5,贪恐回看5天 × 10 仓 · 放量 z>1.5,575,51,46.08695652173913,1.5960108998261318,-2.158682924363009,38.608695652173914,107,99.77678571428571,4.740078448577245,1.2636960898754879,19.96410134917019,-22.974749238175562,0.055003694568108316,0.06329842088925347,-10.261859129187057,1.882145004539626,15.250211889066655
f5_pos10_vol2.0,贪恐回看5天 × 10 仓 · 放量 z>2,361,50,47.091412742382275,2.734809270142829,-1.8427628745409153,37.95013850415512,70,96.42857142857143,-10.967488776655088,-3.100909885300085,21.834350274916247,-34.926686454607115,-0.0887833974554162,-0.14201979203670073,-15.5831676119214,-3.4512970089661588,9.175442089662944
